plot.id,foc,cmp,tree.id,species,dbh,ba20,ref,brg.to.ref,backbrg,dist.to.ref,notes,tree.or.logger,former.id,
RS77,,X,,PSME,40-60,,,234,X,10.6,,tree,,
RS77,,X,,PSME,20-40,,,296,X,6.9,,tree,,
RS77,,X,,PSME,20-40,,,20,X,1.7,,tree,,
RS77,X,,2055,PSME,47.1,5,2054,202,,3.7,,tree,,
RS77,,X,,PSME,20-40,,,190,X,2.3,,tree,,
RS77,,X,,PSME,40-60,,,13,X,1.3,,tree,,
RS77,,X,,QUKE,40-60,,,104,X,5.4,died in fire ,tree,,
RS78,X,,2056,PSME,77.3,2,RS78ROCK,77,,2.2,,tree,,
RS78,,X,,CADE,40-60,,,57,X,5.7,,tree,,
RS78,,X,,QUKE,40-60,,,226,X,4,,tree,,
RS78,,X,,PIPO,20-40,,,308,X,17,,tree,,
RS78,X,,2057,PSME,69.2,5,2056,234,,20.1,,tree,,
RS78,,X,,CADE,40-60,,,250,X,1,"SNAG, decay=1",tree,,
RS78,,X,,PILA,40-60,,,21,X,7.9,,tree,,
RS78,,X,,CADE,40-60,,,95,X,2.8,SNAG= died in fire,tree,,
RS78,X,,2058,PSME,33.4,3,2059,358,,6.7,,tree,,
RS78,,X,,PSME,40-60,,,358,X,6.7,,tree,,
RS78,,X,,CADE,20-40,,,323,X,3.5,,tree,,
RS78,,X,,BED,ROCK,,,158,X,2.7,,tree,,
RS78,,X,,PSME,40-60,,,26,X,8.9,,tree,,
RS78,X,,2059,PSME,50.9,5,2057,291,,10.9,,tree,,
RS78,,X,,CADE,20-40,,,354,X,1.6,,tree,,
RS78,,X,,PSME,60-80,,,72,X,3.9,,tree,,
RS78,,X,,CADE,20-40,,,205,X,4.6,,tree,,
RS78,,X,,QUCH,60-80,,,255,X,5.2,,tree,,
RS78,X,,2060,PSME,60.8,4,2059,72,X,3.9,,tree,,
RS78,,X,,PSME,40-60,,,72,,3.9,,tree,,
RS78,,X,,PSME,20-40,,,195,X,9.2,,tree,,
RS78,,X,,QUKE,20-40,,,87,X,9.2,,tree,,
RS78,,X,,PSME,20-40,,,335,X,7.7,,tree,,
RS78,,X,,CADE,20-40,,,40,X,13.1,,tree,,
RS85B,X,,2032,PSME,58.4,9,RS85BSTUMP,343,,14.2,,tree,,
RS85B,,X,,PIPO,80-100,,,292,X,3.2,,tree,,
RS85B,,X,,PSME,40-60,,,95,X,2,,tree,,
RS85B,,X,,QUKE,60-80,,,150,X,6.7,killed by last fire = 1 y.a.,tree,,
RS85B,,X,,QUKE,40-60,,,229,X,10.5,killed by last fire = 1 y.a.,tree,,
RS85B,X,,2033,PIPO,86.6,12,2032,292,X,3.2,,tree,,
RS85B,,X,,CADE,80-100,,,255,X,5.4,,tree,,
RS85B,,X,,PSME,20-40,,,323,X,4.8,,tree,,
RS85B,,X,,PSME,40-60,,,292,,3.2,,tree,,
RS85B,X,,2034,PSME,47.4,11,2032,95,X,2,,tree,,
RS85B,,X,,PSME,40-60,,,95,,2,,tree,,
RS85B,,X,,PSME,60-80,,,20,X,2.6,,tree,,
RS85B,,X,,QUKE,60-80,,,145,X,4.5,died last years fire,tree,,
RS85B,X,,2035,PSME,60.6,9,2034,20,X,2.6,,tree,,
RS85B,,X,,PSME,40-60,,,20,,2.6,,tree,,
RS85B,,X,,PIPO,80-100,,,265,X,6.4,,tree,,
RS85B,,X,,PIPO,120-140,,,70,X,15,,tree,,
RS85B,,X,,PSME,20-40,,,130,X,7.4,,tree,,
RS85B,X,,2036,PIPO,104.3,7,2035,284,,15,,tree,,
RS85B,,X,,PIPO,120-140,,,352,X,7.4,,tree,,
RS85B,,X,,CADE,80-100,,,118,X,8.6,,tree,,
RS85B,,X,,PIPO,120-140,,,173,X,6.4,,tree,,
RS85B,,X,,PSME,20-40,,,263,X,10.5,,tree,,
RS85B,X,,2037,PIPO,133.2,6,2036,351,,5.9,,tree,,
RS85B,,X,,CADE,60-80,,,106,X,1.7,,tree,,
RS85B,,X,,QUKE,40-60,,,230,X,15.1,,tree,,
RS85B,,X,,QUKE,40-60,,,275,X,8.7,,tree,,
RS85B,,X,,PIPO,100-20,,,351,X,5.9,,tree,,
RS85B,X,,2038,PSME,48.6,7,RS85BROCK,51,,5.9,,tree,,
RS85B,,X,,CADE,20-40,,,166,X,2.4,died in fire 1 y.a.,tree,,
RS85B,,X,,PIPO,80-100,,,281,X,9.3,,tree,,
RS85B,,X,,PIPO,60-80,,,32,X,5.5,,tree,,
RS85B,X,,2039,PIPO,78.9,5,2038,32,X,5.5,,tree,,
RS85B,,X,,PSME,40-60,,,32,,5.5,,tree,,
RS85B,,X,,PIPO,80-100,,,260,X,12.6,,tree,,
RS85B,,X,,QUCH,20-40,,,42,X,5.9,died in fire 1 y.a.,tree,,
RS85B,,X,,CADE,20-40,,,158,X,9,,tree,,
RS85B,X,,2040,PIPO,89.8,6,RS85BROCK2,22,,11.9,,tree,,
RS85B,,X,,PSME,20-40,,,118,X,1.5,died in fire 1 y.a.,tree,,
RS85B,,X,,CADE,20-40,,,168,X,6.5,,tree,,
RS85B,,X,,CADE,20-40,,,244,X,5.8,,tree,,
RS85B,,X,,PSME,80-100,,,310,X,7.1,,tree,,
RS85B,,X,,QUKE,40-60,,,210,,3.8,,tree,,
RS85B,X,,2041,PSME,81.1,15,2040,310,X,7.1,,tree,,
RS85B,,X,,PIPO,80-100,,,310,,7.1,,tree,,
RS85B,,X,,CADE,20-40,,,298,X,2.2,,tree,,
RS85B,,X,,PIPO,40-60,,,223,X,8.3,,tree,,
RS85B,,X,,CADE,20-40,,,336,X,3.6,,tree,,
RS85B,,X,,CADE,20-40,,,59,X,4.1,,tree,,
RS85B,X,,2042,PIPO,77.6,15,2041,104,,27.7,,tree,,
RS85B,,X,,PSME,40-60,,,266,X,1.7,"dead: decay = ""3""",tree,,
RS85B,,X,,PSME,60-80,,,4,X,3.2,,tree,,
RS85B,,X,,QUKE,60-80,,,66,X,5.1,,tree,,
RS85B,,X,,QUKE,80-100,,,147,X,11.1,,tree,,
RS85B,,X,,CADE,20-40,,,181,X,6,,tree,,
RS85B,X,,2043,PSME,72.4,11,2042,4,X,3.2,,tree,,
RS85B,,X,,PIPO,60-80,,,4,,3.2,,tree,,
RS85B,,X,,PSME,40-60,,,231,X,4.2,"dead: decay = ""3""",tree,,
RS85B,,X,,PSME,40-60,,,328,X,12.4,,tree,,
RS85B,,X,,PSME,60-80,,,86,X,3.6,,tree,,
RS85B,X,,2044,PIPO,46.3,11,2043,83,,20.5,,tree,,
RS85B,,X,,PILA,40-60,,,155,X,0.4,,tree,,
RS85B,,X,,PILA,60-80,,,239,X,4.2,,tree,,
RS85B,,X,,PSME,40-60,,,52,X,10.5,,tree,,
RS85B,,X,,CADE,60-80,,,70,X,7.7,,tree,,
RS85B,X,,2045,PSME,61.3,11,2044,95,,7.6,,tree,,
RS85B,,X,,PILA,60-80,,,125,X,4.6,,tree,,
RS85B,,X,,PILA,20-40,,,268,X,6,,tree,,
RS85B,,X,,PSME,40-60,,,30,X,3.4,"dead: decay= ""2""",tree,,
RS85B,X,,2046,PIPO,56.8,9,2043,178,,19.9,,tree,,
RS85B,,X,,CADE,40-60,,,148,X,1.7,,tree,,
RS85B,,X,,ABCO,20-40,,,306,X,1.6,,tree,,
RS85B,,X,,ABCO,40-60,,,47,X,19.7,,tree,,
RS85B,X,,2047,PSME,59.9,9,2046,310,,20.2,,tree,,
RS85B,,X,,ABCO,80-100,,,210,X,2.3,,tree,,
RS85B,,X,,CADE,60-80,,,323,X,4.3,,tree,,
RS85B,,X,,ABCO,20-40,,,11,X,4.7,,tree,,
RS85B,,X,,QUKE,20-40,,,53,X,6.9,,tree,,
RS85B,,X,,CADE,40-60,,,125,X,9.8,,tree,,
RR20,X,,1401,PSME,100,9,1401,,,,,tree,,
RR20,,X,,CADE,40-60,,,73,X,1,,tree,,
RR20,,X,,CADE,40-60,,,189,X,1,,tree,,
RR20,,X,,PILA,60-80,,,268,X,4.5,,tree,,
RR20,,X,,PILA,20-40,,,232,X,2.7,decay = 3,tree,,
RR20,,X,,CADE,20-40,,,342,X,1.6,stump (5-7 y.o),tree,,
RR20,X,,1402,PIPO,87.1,8,1401,306,,10.6,,tree,,
RR20,,X,,PSME,100-120,,,306,X,10.6,,tree,,
RR20,,X,,ABCO,40-60,,,62,X,7.5,,tree,,
RR20,,X,,CADE,40-60,,,138,X,6.2,,tree,,
RR20,,X,,CADE,40-60,,,222,X,10.2,,tree,,
RR20,X,,1403,ABCO,45.3,7,1402,238,,7.5,,tree,,
RR20,,X,,STUMP,20-40,,,42,X,1.3,stump (5-7 y.o),tree,,
RR20,,X,,PIPO,80-100,,,238,X,7.5,,tree,,
RR20,,X,,STOMP,20-40,,,178,X,0.8,,tree,,
RR20,X,,1404,ABCO,43.9,8,1403,246,,10,,tree,,
RR20,,X,,STUMP,20-40,,,260,X,0.6,stump (5-7 y.o),tree,,
RR20,,X,,STUMP,20-40,,,4,X,4.1,,tree,,
RR20,,X,,PSME,40-60,,,70,X,9.9,,tree,,
RR20,,X,,PILA,40-60,,,196,X,7,,tree,,
RR20,X,,1405,PSME,53,,1404,252,,9.9,,tree,,
RR20,,X,,ABCO,40-60,,,252,X,9.9,,tree,,
RR20,,X,,ABCO,40-60,,,6,X,5.8,,tree,,
RR20,,X,,BEDROCK,,,,132,X,4.3,,tree,,
RR20,X,,1406,ABCO,32.2,5,1405,212,,15.4,,tree,,
RR20,,X,,ABCO,40-60,,,205,,3.5,,tree,,
RR20,,X,,ABCO,20-40,,,268,X,6,,tree,,
RR20,,X,,CADE,60-80,,,132,X,6.9,,tree,,
RR20,X,,1407,PSME,31.7,4,1406,131,,10.3,,tree,,
RR20,,X,,ABCO,20-40,,,220,X,6.8,"decay = ""1""",tree,,
RR20,,X,,ABCO,20-40,,,145,X,4.2,stump (5-7 y.o),tree,,
RR20,,X,,PIPO,20-40,,,180,,6.7,,tree,,
RR20,,X,,PIPO,20-40,,,292,X,1.5,,tree,,
RR20,X,,1408,PIPO,29.8,5,1407,183,,6.6,,tree,,
RR20,,X,,PSME,20-40,,,183,X,6.6,,tree,,
RR20,,X,,PIPO,20-40,,,130,X,4.8,,tree,,
RR20,,X,,STUMP,20-40,,,94,X,3.2,stump (5-7 y.o),tree,,
RR20,,X,,PSME,20-40,,,316,X,7.1,,tree,,
RR20,X,,1410,PIPO,31.5,3,1408,235,,6.7,,tree,,
RR20,,X,,PIPO,20-40,,,235,X,6.7,,tree,,
RR20,,X,,PILA,20-40,,,309,X,5.6,,tree,,
RR20,,X,,PSME,40-60,,,62,X,13.2,,tree,,
RR20,,X,,PIPO,20-40,,,162,X,4.8,,tree,,
RR20,X,,1409,PSME,46.1,4,1410,244,,13.2,,tree,,
RR20,,X,,PIPO,20-40,,,244,X,13.2,,tree,,
RR20,,X,,PIPO,20-40,,,168,X,8.1,,tree,,
RR20,,X,,CADE,20-40,,,70,X,6.2,,tree,,
RR20,,X,,ABCO,20-40,,,322,X,5.2,,tree,,
RR20,X,,1411,PSME,39,3,1409,114,,18,,tree,,
RR20,,X,,ABCO,20-40,,,99,X,13.4,,tree,,
RR20,,X,,PSME,20-40,,,220,X,4.8,,tree,,
RR20,,X,,ABCO,20-40,,,300,X,4.6,,tree,,
RR20,,X,,PSME,20-40,,,21,X,19.2,,tree,,
RR20,X,,1412,ABCO,33.7,3,1411,121,,4.5,,tree,,
RR20,,X,,PSME,20-40,,,121,X,4.5,,tree,,
RR20,,X,,PSME,40-60,,,212,X,7.1,,tree,,
RR20,,X,,PIPO,60-80,,,334,X,18.2,,tree,,
RR20,,X,,PSME,20-40,,,34,X,16.6,,tree,,
RR20,X,,1413,PIPO,55.2,5,1412,26,X,15.9,,tree,,
RR20,,X,,PSME,40-60,,,273,,5.7,,tree,,
RR20,,X,,PSME,40-60,,,25,X,8.7,,tree,,
RR20,,X,,PIPO,60-80,,,289,X,6.2,,tree,,
RR20,X,,1414,ABCO,28.5,5,1413,20,,13.8,,tree,,
RR20,,X,,PSME,20-40,,,290,X,5,,tree,,
RR20,,X,,PIPO,40-60,,,350,X,15,,tree,,
RR20,,X,,PIPO,40-60,,,20,X,13.8,,tree,,
RR20,,X,,ABCO,40-60,,,146,X,6,,tree,,
RR20,X,,1415,PIPO,97.7,5,1414,56,,17,,tree,,
RR20,,X,,PSME,20-40,,,128,X,8.2,,tree,,
RR20,,X,,CADE,20-40,,,246,X,8,,tree,,
RR20,,X,,PIPO,20-40,,,13,X,2,,tree,,
RS98F,X,,2000,PSME,106.6,8,2000,,,,core includes 2014 wood,tree,,
RS98F,,X,,CADE,40-60,,,168,X,4.4,,tree,,
RS98F,,X,,PSME,40-60,,,295,X,4.5,,tree,,
RS98F,,X,,PIPO,40-60,,,43,X,7.1,,tree,,
RS98F,,X,,QUKE,60-80,,,88,X,6.6,,tree,,
RS98F,X,,2001,PSME,43.6,7,2000,295,X,4.5,,tree,,
RS98F,,X,,PSME,100-120,,,295,,4.5,,tree,,
RS98F,,X,,PIPO,40-60,,,215,X,11.7,,tree,,
RS98F,,X,,CADE,20-40,,,313,X,11.1,,tree,,
RS98F,X,,2002,PIPO,45.3,8,2000,43,X,7.1,,tree,,
RS98F,,X,,PSME,100-120,,,43,,7.1,,tree,,
RS98F,,X,,PIPO,20-40,,,290,X,4.5,,tree,,
RS98F,,X,,PIPO,40-60,,,357,X,17.5,,tree,,
RS98F,,X,,CADE,20-40,,,160,X,4.6,,tree,,
RS98F,X,,2003,PIPO,41.2,8,2001,143,,10.6,,tree,,
RS98F,,X,,CADE,40-60,,,213,X,2.8,,tree,,
RS98F,,X,,CADE,20-40,,,248,X,3,,tree,,
RS98F,,X,,QUKE,60-80,,,342,X,5.4,,tree,,
RS98F,,X,,PSME,40-60,,,143,X,10.6,,tree,,
RS98F,,X,,PIPO,40-60,,,48,X,18.5,,tree,,
RS98F,X,,2004,PSME,45.7,5,2003,141,,9.3,,tree,,
RS98F,,X,,PSME,20-40,,,108,X,2.2,,tree,,
RS98F,,X,,ABCO,20-40,,,278,X,4.2,,tree,,
RS98F,,X,,QUCH,40-60,,,315,X,12.5,,tree,,
RS98F,X,,2005,PIPO,44.8,6,2004,258,,15.9,,tree,,
RS98F,,X,,PIPO,40-60,,,226,X,17.1,,tree,,
RS98F,,X,,PIPO,60-80,,,322,X,3.7,,tree,,
RS98F,,X,,PIPO,60-80,,,78,X,0.8,,tree,,
RS98F,X,,2006,PSME,58.3,9,2005,180,,12.9,,tree,,
RS98F,,X,,PIPO,40-60,,,192,X,9,,tree,,
RS98F,,X,,PSME,20-40,,,276,X,9,,tree,,
RS98F,,X,,QUKE,40-60,,,327,X,10.2,,tree,,
RS98F,,X,,PIPO,60-80,,,121,X,8.2,,tree,,
RS98F,X,,2007,PIPO,70.8,10,2006,121,X,8.2,,tree,,
RS98F,,X,,PSME,60-80,,,121,,8.2,,tree,,
RS98F,,X,,CADE,40-60,,,41,X,2.5,,tree,,
RS98F,,X,,PIPO,60-80,,,120,X,8,,tree,,
RS98F,,X,,PIPO,40-60,,,209,X,9.7,,tree,,
RS98F,X,,2008,PSME,50.6,9,2004,31,,11.2,,tree,,
RS98F,,X,,QUKE,60-80,,,302,X,3,,tree,,
RS98F,,X,,PSME,20-40,,,25,X,6.2,,tree,,
RS98F,,X,,CADE,20-40,,,80,X,10.6,,tree,,
RS98F,,X,,PIPO,20-40,,,188,X,5.2,,tree,,
RS98F,X,,2009,PIPO,34.4,9,2008,188,X,5.2,,tree,,
RS98F,,X,,PSME,40-60,,,188,,5.2,,tree,,
RS98F,,X,,PIPO,20-40,,,136,X,1.6,,tree,,
RS98F,,X,,PIPO,20-40,,,275,X,1.1,,tree,,
RS98F,X,,2010,PIPO,34.3,10,2009,275,X,1.1,,tree,,
RS98F,,X,,PIPO,20-40,,,275,,1.1,,tree,,
RS98F,,X,,PIPO,40-60,,,167,X,4,,tree,,
RS98F,,X,,PSME,60-80,,,299,X,4,,tree,,
RS98F,X,,2011,PSME,67,11,2010,299,X,4,,tree,,
RS98F,,X,,PIPO,20-40,,,299,,4,,tree,,
RS98F,,X,,CADE,20-40,,,29,X,4.4,,tree,,
RS98F,,X,,PSME,40-60,,,311,X,5.4,,tree,,
RS98F,,X,,QUCH,40-60,,,266,X,8.2,,tree,,
RS98F,,X,,PIPO,40-60,,,240,X,10.4,,tree,,
RS98F,,X,,PSME,40-60,,,60,X,6.4,,tree,,
RS98F,X,,2012,PSME,71.4,8,2011,177,,11.2,,tree,,
RS98F,,X,,QUKE,60-80,,,156,X,7.1,,tree,,
RS98F,,X,,PSME,40-60,,,97,X,4.7,,tree,,
RS98F,,X,,CADE,20-40,,,355,X,4.1,,tree,,
RS98F,,X,,PIPO,40-60,,,284,X,5.3,,tree,,
RS98F,,X,,PSME,40-60,,,208,X,7.4,,tree,,
RS98F,X,,2013,PIPO,47.3,9,2012,284,X,4.7,,tree,,
RS98F,,X,,PSME,60-80,,,284,,4.7,,tree,,
RS98F,,X,,PSME,40-60,,,163,X,9,,tree,,
RS98F,,X,,QUCH,20-40,,,248,X,10.3,,tree,,
RS98F,,X,,QUCH,20-40,,,0,X,3.3,,tree,,
RS98F,,X,,CADE,20-40,,,240,,5.9,,tree,,
RS98F,X,,2014,PIPO,57.8,16,2014,,,,,tree,,
RS98F,,X,,PIPO,20-40,,,357,X,1.7,,tree,,
RS98F,,X,,PSME,40-60,,,161,X,1.8,,tree,,
RS98F,,X,,PIPO,40-60,,,234,X,3.7,,tree,,
RS98F,X,,2015,PSME,51.9,6,2014,161,X,1.8,,tree,,
RS98F,,X,,PIPO,40-60,,,161,,1.8,,tree,,
RS98F,,X,,QUKE,20-40,,,153,X,6.1,,tree,,
RS98F,,X,,PIPO,40-60,,,260,X,3.5,,tree,,
RS98F,X,,2016,PIPO,35.4,2,2016,,,,,tree,,
RS98F,,X,,QUKE,20-40,,,62,X,8.5,,tree,,
RS98F,,X,,QUCH,20-40,,,177,X,3.5,,tree,,
RS98F,,X,,PSME,20-40,,,230,X,5.5,,tree,,
RS98F,,X,,PSME,20-40,,,6,X,13,,tree,,
RS98F,X,,2017,PSME,24.4,7,2016,230,X,5.5,,tree,,
RS98F,,X,,PIPO,20-40,,,230,,5.5,,tree,,
RS98F,,X,,QUCH,20-40,,,262,X,1.2,,tree,,
RS98F,,X,,PSME,20-40,,,10,,3,,tree,,
RS98F,,X,,QUCH,20-40,,,273,,4.8,,tree,,
RS98F,,X,,CADE,20-40,,,298,X,7.6,,tree,,
RS98F,X,,2018,PIPO,80.7,5,2018,,,,,tree,,
RS98F,,X,,PIPO,40-60,,,61,X,8.4,,tree,,
RS98F,,X,,QUKE,120-140,,,158,X,8.3,,tree,,
RS98F,,X,,PSME,60-80,,,297,X,6.8,,tree,,
RS98F,,X,,PIPO,40-60,,,337,X,6.9,,tree,,
RS98F,X,,2019,PSME,80.5,8,2018,297,X,6.8,,tree,,
RS98F,,X,,PIPO,80-100,,,297,,6.8,,tree,,
RS98F,,X,,PIPO,20-40,,,226,X,4.1,,tree,,
RS98F,,X,,PIPO,20-40,,,273,X,3.9,,tree,,
RS98F,,X,,PSME,60-80,,,180,,12.1,,tree,,
RS98F,,X,,PIPO,40-60,,,45,X,5.3,,tree,,
RS58,X,,2020,PSME,108.3,11,RS58ROCK,280,,12.8,"not enough satellites, ref rock",tree,,
RS58,,X,,PSME,100-120,,,358,,2.8,,tree,,
RS58,,X,,CADE,40-60,,,270,,7.2,,tree,,
RS58,,X,,PSME,40-60,,,278,X,5.3,,tree,,
RS58,,X,,PSME,40-60,,,30,X,10,,tree,,
RS58,X,,2021,PSME,106.2,9,2020,35,X,2.8,,tree,,
RS58,,X,,PSME,100-120,,,188,,2.8,,tree,,
RS58,,X,,CADE,40-60,,,56,X,5,,tree,,
RS58,,X,,PSME,100-120,,,120,X,7.4,,tree,,
RS58,,X,,ABCO,40-60,,,179,X,6.3,,tree,,
RS58,,X,,PSME,80-100,,,264,X,8.2,,tree,,
RS58,X,,2022,PSME,96.6,14,2020,90,,8.2,fire scar,tree,,
RS58,,X,,PSME,100-120,,,90,X,8.2,,tree,,
RS58,,X,,CADE,40-60,,,178,X,7.6,,tree,,
RS58,,X,,PSME,60-80,,,230,X,11.2,,tree,,
RS58,,X,,PSME,80-100,,,300,X,9.8,,tree,,
RS58,,X,,PSME,60-80,,,3,X,5.4,,tree,,
RS58,X,,2023,PSME,90.5,10,2022,338,X,9.6,,tree,,
RS58,,X,,PSME,100-120,,,25,X,10.2,,tree,,
RS58,,X,,ABCO,40-60,,,65,X,5.4,,tree,,
RS58,,X,,CADE,40-60,,,118,X,6.4,,tree,,
RS58,,X,,ABCO,20-40,,,175,X,3.8,,tree,,
RS58,,X,,CADE,40-60,,,299,X,2.9,,tree,,
RS58,X,,2024,PSME,74.6,9,2022,230,X,11.4,,tree,,
RS58,,X,,PSME,80-100,,,230,,11.4,,tree,,
RS58,,X,,CADE,40-60,,,86,X,9.2,,tree,,
RS58,,X,,PSME,60-80,,,141,X,8.5,,tree,,
RS58,,X,,PSME,100-120,,,240,X,1.6,,tree,,
RS58,,X,,PSME,60-80,,,354,X,13.4,,tree,,
RS58,X,,2025,PSME,103.6,9,2024,72,,1.6,fire scar,tree,,
RS58,,X,,PSME,80-100,,,72,X,1.6,,tree,,
RS58,,X,,PSME,80-100,,,8,X,14.8,,tree,,
RS58,,X,,PSME,60-80,,,120,X,8.9,,tree,,
RS58,,X,,CADE,80-100,,,210,X,10.6,,tree,,
RS58,X,,2026,PSME,61.6,7,2025,95,,20,,tree,,
RS58,,X,,CADE,60-80,,,126,X,2.3,,tree,,
RS58,,X,,ABCO,40-60,,,10,X,5.6,,tree,,
RS58,,X,,PSME,20-40,,,248,X,4.7,,tree,,
RS58,,X,,CADE,40-60,,,314,X,11.9,,tree,,
RS58,X,,2027,PSME,56.4,9,2026,3,,9.9,,tree,,
RS58,,X,,CADE,60-80,,,223,X,4.5,,tree,,
RS58,,X,,PSME,20-40,,,4,X,2.6,,tree,,
RS58,,X,,CADE,60-80,,,95,X,14.5,,tree,,
RS58,X,,2028,ABCO,99.8,6,2027,39,,13.5,core mislabeled as PSME,tree,,
RS58,,X,,CADE,60-80,,,30,X,7.8,,tree,,
RS58,,X,,ABCO,80-100,,,235,X,8.4,,tree,,
RS58,,X,,PSME,80-100,,,137,X,12.4,,tree,,
RS58,,X,,CADE,20-40,,,348,X,3.7,,tree,,
RS58,X,,2029,ABCO,86.5,7,2028,235,X,8.4,,tree,,
RS58,,X,,ABCO,80-100,,,235,,8.4,,tree,,
RS58,,X,,PSME,20-40,,,186,X,5.4,,tree,,
RS58,,X,,CADE,20-40,,,324,X,6.3,,tree,,
RS58,X,,2030,PSME,83.9,9,2028,292,,12.7,,tree,,
RS58,,X,,ABCO,80-100,,,292,X,12.7,,tree,,
RS58,,X,,PSME,120-140,,,207,X,3.9,,tree,,
RS58,,X,,ABCO,20-40,,,68,X,12,,tree,,
RS58,,X,,CADE,40-60,,,325,X,13.8,,tree,,
RS58,X,,2031,PSME,124.4,8,2030,195,X,3.9,,tree,,
RS58,,X,,PSME,60-80,,,195,,3.9,,tree,,
RS58,,X,,PSME,80-100,,,132,X,7.4,,tree,,
RS58,,X,,ABCO,20-40,,,227,X,10.2,,tree,,
RS58,,X,,ABCO,80-100,,,315,X,12.9,,tree,,
SA03,X,,2500,PIPO,83.5,9,2500,,,,,tree,,
SA03,,X,,CADE,20-40,,,288,,2.5,SNAG decay = 2,tree,,
SA03,,X,,PSME,40-60,,,152,,2.6,,tree,,
SA03,,X,,PSME,120-140,,,360,,7.4,,tree,,
SA03,X,,2501,ABCO,32,7,2500,74,,13.8,,tree,,
SA03,,X,,ABCO,20-40,,,147,,2.7,,tree,,
SA03,,X,,ABCO,20-40,,,260,,4.7,,tree,,
SA03,,X,,QUKE,60-80,,,26,,7.9,,tree,,
SA03,X,,2502,ABCO,42.8,7,2501,158,,10.6,,tree,,
SA03,,X,,ABCO,40-60,,,189,,3,,tree,,
SA03,,X,,ABCO,20-40,,,66,,5.6,,tree,,
SA03,,X,,ABCO,20-40,,,328,,4.7,DECAY = 2,tree,,
SA03,X,,2503,ABCO,55,11,2502,96,,8.2,,tree,,
SA03,,X,,ABCO,20-40,,,232,,5.5,,tree,,
SA03,,X,,ABCO,20-40,,,315,,3.3,,tree,,
SA03,,X,,ABCO,20-40,,,55,,2,,tree,,
SA03,,X,,QUKE,40-60,,,140,,1.3,,tree,,
SA03,X,,2504,PSME,42.5,7,2503,46,,18.3,,tree,,
SA03,,X,,PSME,20-40,,,335,X,2.5,,tree,,
SA03,,X,,PSME,60-80,,,270,X,3.7,,tree,,
SA03,,X,,PILA,40-60,,,320,,6.8,,tree,,
SA03,X,,2505,PIPO,131.5,8,2504,343,,15.4,,tree,,
SA03,,X,,PSME,40-60,,,130,X,1.4,,tree,,
SA03,,X,,PILA,40-60,,,194,,7,,tree,,
SA03,,X,,QUKE,20-40,,,333,X,9.2,,tree,,
SA03,,X,,CADE,60-80,,,225,X,11.6,,tree,,
SA03,X,,2506,ABCO,45.9,9,2505,278,,9.2,,tree,,
SA03,,X,,QUKE,40-60,,,330,X,8.5,,tree,,
SA03,,X,,CADE,20-40,,,108,X,2.2,,tree,,
SA03,,X,,PSME,20-40,,,241,X,5.5,,tree,,
SA03,X,,2507,PIPO,78.5,8,2500,305,,14.5,,tree,,
SA03,,X,,PSME,40-60,,,192,X,0.6,,tree,,
SA03,,X,,PSME,20-40,,,355,X,6.9,,tree,,
SA03,,X,,CADE,20-40,,,58,X,4,,tree,,
SA03,,X,,PIPO,60-80,,,223,X,7,DECAY = 3,tree,,
SA03,X,,2508,PIPO,101,6,2500,278,,41,,tree,,
SA03,,X,,QUKE,40-60,,,90,X,4.3,,tree,,
SA03,,X,,CADE,20-40,,,275,X,8.6,,tree,,
SA03,,X,,ABCO,20-40,,,6,X,12,SNAG decay = 1,tree,,
SA03,X,,2509,PIPO,126.7,8,2500,249,X,37.3,,tree,,
SA03,,X,,CADE,20-40,,,15,X,2.4,,tree,,
SA03,,X,,QUKE,40-60,,,295,X,6.4,,tree,,
SA03,,X,,PSME,60-80,,,172,X,8.6,,tree,,
SA03,X,,2510,PIPO,142.9,9,2509,282,,12.3,,tree,,
SA03,,X,,CADE,60-80,,,3,X,4.7,,tree,,
SA03,,X,,PIPO,20-40,,,103,X,1.8,SNAG decay = 1,tree,,
SA03,,X,,CADE,20-40,,,240,X,4.3,,tree,,
SA03,X,,2511,PIPO,119.6,7,2510,117,,33,,tree,,
SA03,,X,,PSME,20-40,,,129,X,4.5,,tree,,
SA03,,X,,PSME,40-60,,,274,X,6.6,,tree,,
SA03,,X,,CADE,20-40,,,322,X,3.1,,tree,,
SA03,X,,2512,PIPO,105,6,2511,172,,7.3,,tree,,
SA03,,X,,CADE,100-120,,,7,X,3,,tree,,
SA03,,X,,CADE,20-40,,,322,,0.7,,tree,,
SA03,,X,,CADE,20-40,,,273,X,6.7,,tree,,
SA03,X,,2513,ABCO,34.4,9,2500,145,,13.7,,tree,,
SA03,,X,,CADE,20-40,,,116,X,1.6,,tree,,
SA03,,X,,ABCO,20-40,,,254,X,3.5,,tree,,
SA03,,X,,ABCO,20-40,,,27,X,6.7,,tree,,
SA03,X,,2514,ABCO,34.9,7,2513,8,,7.5,,tree,,
SA03,,X,,ABCO,40-60,,,194,X,2.6,,tree,,
SA03,,X,,ABCO,20-40,,,70,X,3.7,,tree,,
SA03,,X,,CADE,40-60,,,236,X,5,,tree,,
SA03,X,,2515,ABCO,41.4,10,2514,50,,8.1,,tree,,
SA03,,X,,ABCO,20-40,,,296,X,1.2,,tree,,
SA03,,X,,ABCO,40-60,,,65,X,5.6,,tree,,
